fips,age_group,popsize
37081,a,222987
37081,g,59153
37081,o,88064
37081,p,30763
37081,s,83213
37083,a,21564
37083,g,8772
37083,o,11769
37083,p,3356
37083,s,9572
37085,a,51113
37085,g,11687
37085,o,18179
37085,p,8948
37085,s,21939
37087,a,22062
37087,g,12312
37087,o,13132
37087,p,2921
37087,s,8725
37089,a,38216
37089,g,23414
37089,o,22447
37089,p,6011
37089,s,15725
37091,a,10245
37091,g,3845
37091,o,5257
37091,p,1437
37091,s,3796
37093,a,21390
37093,g,3391
37093,o,6841
37093,p,4447
37093,s,9337
37095,a,2564
37095,g,898
37095,o,1268
37095,p,291
37095,s,753
37097,a,67920
37097,g,20042
37097,o,29818
37097,p,10155
37097,s,30452
37099,a,19166
37099,g,5918
37099,o,7749
37099,p,2073
37099,s,4950
37101,a,74562
37101,g,16736
37101,o,28701
37101,p,13069
37101,s,33410
37103,a,3835
37103,g,1701
37103,o,2404
37103,p,603
37103,s,1600
37105,a,24268
37105,g,7759
37105,o,10567
37105,p,4159
37105,s,10606
37107,a,22874
37107,g,9417
37107,o,12717
37107,p,3818
37107,s,10595
37109,a,32884
37109,g,10046
37109,o,16189
37109,p,4670
37109,s,13784
37111,a,18225
37111,g,7259
37111,o,9564
37111,p,2678
37111,s,7139
37113,a,11562
37113,g,7877
37113,o,7834
37113,p,1785
37113,s,4762
37115,a,8268
37115,g,3600
37115,o,4671
37115,p,975
37115,s,3186
37117,a,8966
37117,g,4198
37117,o,5777
37117,p,1363
37117,s,4104
37119,a,453649
37119,g,78804
37119,o,145236
37119,p,68380
37119,s,162635
37121,a,5855
37121,g,3214
37121,o,3578
37121,p,774
37121,s,2250
37123,a,10985
37123,g,4247
37123,o,5731
37123,p,1770
37123,s,4977
37125,a,30740
37125,g,19578
37125,o,17920
37125,p,5082
37125,s,13924
37127,a,39360
37127,g,13091
37127,o,19892
37127,p,5958
37127,s,17191
37129,a,94674
37129,g,27262
37129,o,38141
37129,p,11700
37129,s,28401
37131,a,7970
37131,g,4276
37131,o,5134
37131,p,1234
37131,s,3488
37133,a,95495
37133,g,13036
37133,o,21102
37133,p,16176
37133,s,27255
37135,a,67936
37135,g,12586
37135,o,24238
37135,p,6944
37135,s,20665
37137,a,4665
37137,g,2819
37137,o,3306
37137,p,593
37137,s,1753
37139,a,18375
37139,g,5397
37139,o,7466
37139,p,2753
37139,s,6550
37141,a,20935
37141,g,7668
37141,o,11186
37141,p,3056
37141,s,8791
37143,a,4653
37143,g,2775
37143,o,3082
37143,p,744
37143,s,2019
37145,a,15642
37145,g,5842
37145,o,8612
37145,p,2417
37145,s,6822
37147,a,84975
37147,g,16237
37147,o,26900
37147,p,11103
37147,s,26366
37149,a,6775
37149,g,4937
37149,o,4909
37149,p,936
37149,s,2974
37151,a,59068
37151,g,19483
37151,o,27887
37151,p,9087
37151,s,25650
37153,a,19167
37153,g,6657
37153,o,9290
37153,p,3086
37153,s,8337
37155,a,58177
37155,g,14752
37155,o,24100
37155,p,10269
37155,s,25686
37157,a,37344
37157,g,14923
37157,o,20276
37157,p,5290
37157,s,15714
37159,a,58543
37159,g,19725
37159,o,27092
37159,p,9161
37159,s,24041
37161,a,26063
37161,g,11561
37161,o,14527
37161,p,3945
37161,s,11465
37163,a,25837
37163,g,8877
37163,o,12087
37163,p,4480
37163,s,11846
37165,a,14748
37165,g,4827
37165,o,7459
37165,p,2574
37165,s,6705
37167,a,25181
37167,g,9339
37167,o,12162
37167,p,3563
37167,s,10251
37169,a,19001
37169,g,7405
37169,o,10280
37169,p,2562
37169,s,8174
37171,a,29163
37171,g,12116
37171,o,14942
37171,p,4436
37171,s,12848
37173,a,5465
37173,g,2278
37173,o,2948
37173,p,840
37173,s,2402
37175,a,11285
37175,g,8355
37175,o,7340
37175,p,1526
37175,s,4346
37177,a,1945
37177,g,736
37177,o,873
37177,p,236
37177,s,568
37179,a,86906
37179,g,18644
37179,o,32524
37179,p,15160
37179,s,45299
37181,a,18308
37181,g,6204
37181,o,9025
37181,p,3200
37181,s,8486
37183,a,435023
37183,g,73674
37183,o,143989
37183,p,65284
37183,s,165654
37185,a,7783
37185,g,3895
37185,o,4901
37185,p,1228
37185,s,3152
37187,a,4679
37187,g,2371
37187,o,3079
37187,p,851
37187,s,2272
37189,a,28942
37189,g,6161
37189,o,8544
37189,p,1955
37189,s,5104
37191,a,52396
37191,g,15656
37191,o,22749
37191,p,8703
37191,s,21713
37193,a,27192
37193,g,11520
37193,o,14805
37193,p,4095
37193,s,11646
37195,a,33064
37195,g,11271
37195,o,16194
37195,p,5572
37195,s,14563
37197,a,15446
37197,g,6104
37197,o,7697
37197,p,2366
37197,s,6680
37199,a,6599
37199,g,3618
37199,o,4079
37199,p,897
37199,s,2738
38001,a,735
38001,g,569
38001,o,557
38001,p,120
38001,s,344
38003,a,4135
38003,g,2184
38003,o,2432
38003,p,583
38003,s,1694
38005,a,2366
38005,g,870
38005,o,1167
38005,p,664
38005,s,1542
38007,a,260
38007,g,151
38007,o,228
38007,p,46
38007,s,111
38009,a,2229
38009,g,1383
38009,o,1570
38009,p,336
38009,s,872
38011,a,1025
38011,g,694
38011,o,722
38011,p,200
38011,s,496
38013,a,659
38013,g,419
38013,o,485
38013,p,110
38013,s,289
38015,a,35532
38015,g,10683
38015,o,15790
38015,p,5275
38015,s,12842
38017,a,76981
38017,g,14297
38017,o,24292
38017,p,10202
38017,s,22100
38019,a,1171
38019,g,1016
38019,o,984
38019,p,185
38019,s,619
38021,a,1875
38021,g,1172
38021,o,1027
38021,p,346
38021,s,849
38023,a,619
38023,g,537
38023,o,512
38023,p,91
38023,s,261
38025,a,1306
38025,g,631
38025,o,821
38025,p,189
38025,s,566
38027,a,736
38027,g,590
38027,o,576
38027,p,131
38027,s,360
38029,a,987
38029,g,981
38029,o,824
38029,p,170
38029,s,606
38031,a,1147
38031,g,763
38031,o,690
38031,p,172
38031,s,547
38033,a,524
38033,g,347
38033,o,375
38033,p,86
38033,s,325
38035,a,35390
38035,g,6811
38035,o,10995
38035,p,4198
38035,s,9124
38037,a,663
38037,g,651
38037,o,621
38037,p,109
38037,s,355
38039,a,686
38039,g,639
38039,o,650
38039,p,109
38039,s,336
38041,a,814
38041,g,639
38041,o,561
38041,p,114
38041,s,353
38043,a,806
38043,g,508
38043,o,578
38043,p,131
38043,s,373
38045,a,1255
38045,g,1034
38045,o,969
38045,p,222
38045,s,662
38047,a,573
38047,g,566
38047,o,418
38047,p,98
38047,s,315
38049,a,1837
38049,g,1094
38049,o,1259
38049,p,293
38049,s,890
38051,a,805
38051,g,975
38051,o,563
38051,p,150
38051,s,347
38053,a,2351
38053,g,873
38053,o,1305
38053,p,501
38053,s,1129
38055,a,2776
38055,g,1928
38055,o,2400
38055,p,430
38055,s,1326
38057,a,3033
38057,g,1319
38057,o,2213
38057,p,470
38057,s,1355
38059,a,10945
38059,g,3965
38059,o,5652
38059,p,1909
38059,s,4572
38061,a,3050
38061,g,1035
38061,o,1494
38061,p,529
38061,s,1331
38063,a,941
38063,g,844
38063,o,764
38063,p,128
38063,s,453
38065,a,609
38065,g,298
38065,o,527
38065,p,100
38065,s,310
38067,a,2511
38067,g,1507
38067,o,1801
38067,p,409
38067,s,1179
38069,a,1435
38069,g,1032
38069,o,916
38069,p,235
38069,s,711
38071,a,4338
38071,g,2042
38071,o,2450
38071,p,705
38071,s,1793
38073,a,1905
38073,g,1097
38073,o,1206
38073,p,308
38073,s,1005
38075,a,862
38075,g,493
38075,o,545
38075,p,133
38075,s,399
38077,a,6712
38077,g,2425
38077,o,3386
38077,p,1006
38077,s,2649
38079,a,5482
38079,g,1355
38079,o,2305
38079,p,1395
38079,s,3261
38081,a,1309
38081,g,724
38081,o,934
38081,p,217
38081,s,717
38083,a,398
38083,g,385
38083,o,332
38083,p,55
38083,s,179
38085,a,1775
38085,g,298
38085,o,519
38085,p,524
38085,s,1018
38087,a,246
38087,g,137
38087,o,184
38087,p,41
38087,s,110
38089,a,10176
38089,g,3834
38089,o,4679
38089,p,1434
38089,s,3663
38091,a,606
38091,g,437
38091,o,456
38091,p,106
38091,s,325
38093,a,8485
38093,g,3591
38093,o,4583
38093,p,1151
38093,s,3199
38095,a,665
38095,g,541
38095,o,559
38095,p,116
38095,s,355
38097,a,3065
38097,g,1519
38097,o,1720
38097,p,500
38097,s,1319
38099,a,3891
38099,g,2266
38099,o,2532
38099,p,640
38099,s,1866
38101,a,28229
38101,g,7895
38101,o,9997
38101,p,4589
38101,s,9503
38103,a,1236
38103,g,1239
38103,o,958
38103,p,194
38103,s,575
38105,a,8902
38105,g,3289
38105,o,4590
38105,p,1435
38105,s,3604
39001,a,11414
39001,g,4205
39001,o,5736
39001,p,1931
39001,s,5214
39003,a,44174
39003,g,15626
39003,o,21077
39003,p,6795
39003,s,18846
39005,a,21638
39005,g,8300
39005,o,10547
39005,p,3331
39005,s,9489
39007,a,40276
39007,g,15723
39007,o,21281
39007,p,6418
39007,s,17886
39009,a,38017
39009,g,6448
39009,o,9797
39009,p,2692
39009,s,7664
39011,a,17951
39011,g,7027
39011,o,9289
39011,p,3146
39011,s,8583
39013,a,28256
39013,g,12470
39013,o,15761
39013,p,3587
39013,s,10365
39015,a,18327
39015,g,6350
39015,o,8972
39015,p,2815
39015,s,8276
39017,a,163769
39017,g,41956
39017,o,68440
39017,p,25306
39017,s,67162
39019,a,10976
39019,g,4720
39019,o,6479
39019,p,1681
39019,s,5061
39021,a,16430
39021,g,5660
39021,o,8017
39021,p,2466
39021,s,7692
39023,a,54750
39023,g,22315
39023,o,28673
39023,p,8804
39023,s,24236
39025,a,83197
39025,g,22781
39025,o,39585
39025,p,13655
39025,s,37294
39027,a,17884
39027,g,5600
39027,o,8488
39027,p,2728
39027,s,7718
39029,a,42865
39029,g,17664
39029,o,23756
39029,p,5936
39029,s,17727
39031,a,14332
39031,g,5930
39031,o,7701
39031,p,2324
39031,s,6591
39033,a,16879
39033,g,7709
39033,o,9108
39033,p,2510
39033,s,7715
39035,a,531281
39035,g,198821
39035,o,260639
39035,p,75006
39035,s,219335
39037,a,20227
39037,g,8811
39037,o,10508
39037,p,3523
39037,s,9760
39039,a,15535
39039,g,5775
39039,o,8115
39039,p,2517
39039,s,7118
39041,a,73999
39041,g,15873
39041,o,31255
39041,p,13031
39041,s,36518
39043,a,29189
39043,g,13176
39043,o,17415
39043,p,4181
39043,s,13124
39045,a,61568
39045,g,17735
39045,o,27739
39045,p,9483
39045,s,28921
39047,a,11697
39047,g,4300
39047,o,5745
39047,p,2073
39047,s,5114
39049,a,567510
39049,g,114544
39049,o,195798
39049,p,82645
39049,s,194911
39051,a,16862
39051,g,5916
39051,o,8917
39051,p,2761
39051,s,8291
39053,a,12415
39053,g,4855
39053,o,6291
39053,p,1923
39053,s,5373
39055,a,33442
39055,g,14079
39055,o,21534
39055,p,5325
39055,s,19066
39057,a,72725
39057,g,21614
39057,o,31574
39057,p,8952
39057,s,26210
39059,a,15666
39059,g,6352
39059,o,8390
39059,p,2522
39059,s,7312
39061,a,351336
39061,g,106759
39061,o,153371
39061,p,52771
39061,s,137912
39063,a,31959
39063,g,10560
39063,o,14614
39063,p,4692
39063,s,13139
39065,a,14596
39065,g,4307
39065,o,5694
39065,p,2065
39065,s,5523
39067,a,5816
39067,g,2849
39067,o,3662
39067,p,945
39067,s,2588
39069,a,11058
39069,g,4297
39069,o,5736
39069,p,1853
39069,s,5378
39071,a,17372
39071,g,6556
39071,o,8539
39071,p,2929
39071,s,8182
39073,a,11685
39073,g,4402
39073,o,6220
39073,p,1718
39073,s,5333
39075,a,16534
39075,g,4829
39075,o,6368
39075,p,4016
39075,s,10528
39077,a,24231
39077,g,8023
39077,o,11731
39077,p,4128
39077,s,11641
39079,a,13453
39079,g,4673
39079,o,6785
39079,p,2189
39079,s,6015
39081,a,27037
39081,g,12818
39081,o,15777
39081,p,3562
39081,s,10639
39083,a,25054
39083,g,8848
39083,o,11931
39083,p,3816
39083,s,10984
39085,a,92180
39085,g,36531
39085,o,49935
39085,p,12623
39085,s,38685
39087,a,25540
39087,g,9629
39087,o,12701
39087,p,3947
39087,s,10850
39089,a,69229
39089,g,21601
39089,o,33311
39089,p,10629
39089,s,30513
39091,a,18021
39091,g,6708
39091,o,9499
39091,p,3094
39091,s,8733
39093,a,123489
39093,g,42589
39093,o,62209
39093,p,18162
39093,s,54444
39095,a,191951
39095,g,57703
39095,o,86094
39095,p,29568
39095,s,77287
39097,a,19851
39097,g,5304
39097,o,8270
39097,p,2517
39097,s,7411
39099,a,92582
39099,g,42773
39099,o,52457
39099,p,12995
39099,s,39243
39101,a,28532
39101,g,9340
39101,o,13816
39101,p,3860
39101,s,10949
39103,a,69693
39103,g,22024
39103,o,35832
39103,p,10458
39103,s,33681
39105,a,9587
39105,g,3672
39105,o,5078
39105,p,1385
39105,s,4048
39107,a,15421
39107,g,6304
39107,o,8239
39107,p,2917
39107,s,7974
39109,a,40622
39109,g,15476
39109,o,21385
39109,p,6382
39109,s,18661
39111,a,5374
39111,g,2796
39111,o,3386
39111,p,817
39111,s,2369
39113,a,224479
39113,g,80447
39113,o,106397
39113,p,33522
39113,s,90449
39115,a,5745
39115,g,2623
39115,o,3174
39115,p,862
39115,s,2669
39117,a,14049
39117,g,4577
39117,o,7156
39117,p,2288
39117,s,6837
39119,a,34929
39119,g,13057
39119,o,17147
39119,p,5288
39119,s,15358
39121,a,5019
39121,g,2980
39121,o,3833
39121,p,729
39121,s,2088
39123,a,14845
39123,g,7758
39123,o,10162
39123,p,2117
39123,s,6616
39125,a,7689
39125,g,2879
39125,o,4136
39125,p,1331
39125,s,3624
39127,a,14644
39127,g,4612
39127,o,7265
39127,p,2434
39127,s,7041
39129,a,24474
39129,g,6991
39129,o,10695
39129,p,3260
39129,s,9903
39131,a,11696
39131,g,4184
39131,o,5601
39131,p,1930
39131,s,5268
39133,a,75135
39133,g,20330
39133,o,31582
39133,p,8292
39133,s,25887
39135,a,16688
39135,g,6375
39135,o,9020
39135,p,2640
39135,s,7701
39137,a,13624
39137,g,4902
39137,o,6801
39137,p,2539
39137,s,6717
39139,a,50868
39139,g,20137
39139,o,25859
39139,p,7501
39139,s,20943
39141,a,33939
39141,g,10359
39141,o,15959
39141,p,4734
39141,s,12871
39143,a,23932
39143,g,9273
39143,o,12894
39143,p,3895
39143,s,11045
39145,a,33471
39145,g,12233
39145,o,15494
39145,p,4901
39145,s,13142
39147,a,23425
39147,g,8381
39147,o,11541
39147,p,3563
39147,s,9987
39149,a,19974
39149,g,6261
39149,o,9706
39149,p,3542
39149,s,10057
39151,a,149680
39151,g,60429
39151,o,79178
39151,p,22021
39151,s,64902
39153,a,226204
39153,g,78427
39153,o,112583
39153,p,31647
39153,s,93274
39155,a,81113
39155,g,36315
39155,o,46407
39155,p,11855
39155,s,35600
39157,a,36227
39157,g,15017
39157,o,19269
39157,p,5750
39157,s,16321
39159,a,23686
39159,g,4814
39159,o,9066
39159,p,3721
39159,s,10511
39161,a,11084
39161,g,4647
39161,o,5879
39161,p,1909
39161,s,5330
39163,a,5418
39163,g,1861
39163,o,2806
39163,p,813
39163,s,2576
39165,a,91818
39165,g,22318
39165,o,38691
39165,p,14473
39165,s,43931
39167,a,24441
39167,g,10625
39167,o,13769
39167,p,3277
39167,s,9856
39169,a,46487
39169,g,16397
39169,o,22368
39169,p,7841
39169,s,21495
39171,a,15111
39171,g,5986
39171,o,7730
39171,p,2298
39171,s,6825
39173,a,59216
39173,g,15177
39173,o,23651
39173,p,6825
39173,s,20515
39175,a,8883
39175,g,3645
39175,o,4589
39175,p,1465
39175,s,4062
40001,a,9084
40001,g,2909
40001,o,4126
40001,p,1608
40001,s,4750
40003,a,2215
40003,g,1127
40003,o,1229
40003,p,291
40003,s,723
40005,a,5747
40005,g,2251
40005,o,2856
40005,p,917
40005,s,2384
40007,a,2094
40007,g,894
40007,o,1175
40007,p,348
40007,s,1051
40009,a,10120
40009,g,2840
40009,o,3920
40009,p,1810
40009,s,3679
40011,a,5528
40011,g,1714
40011,o,2074
40011,p,826
40011,s,1754
40013,a,17660
40013,g,6550
40013,o,7766
40013,p,2803
40013,s,7080
40015,a,12072
40015,g,4275
40015,o,5534
40015,p,2055
40015,s,5523
40017,a,49666
40017,g,12247
40017,o,20813
40017,p,8325
40017,s,22135
40019,a,18826
40019,g,7031
40019,o,9223
40019,p,3396
40019,s,8945
40021,a,20609
40021,g,6219
40021,o,8480
40021,p,3139
40021,s,8045
40023,a,5489
40023,g,2743
40023,o,3178
40023,p,1075
40023,s,2642
40025,a,836
40025,g,524
40025,o,490
40025,p,189
40025,s,456
40027,a,125085
40027,g,25285
40027,o,43451
40027,p,16329
40027,s,41653
40029,a,2156
40029,g,1029
40029,o,1203
40029,p,397
40029,s,1177
40031,a,58568
40031,g,12519
40031,o,18715
40031,p,9009
40031,s,21141
40033,a,2331
40033,g,1029
40033,o,1269
40033,p,413
40033,s,1137
40035,a,5930
40035,g,2567
40035,o,3037
40035,p,866
40035,s,2514
40037,a,27491
40037,g,10332
40037,o,14233
40037,p,4406
40037,s,13073
40039,a,12823
40039,g,3658
40039,o,4480
40039,p,1927
40039,s,4396
40041,a,14474
40041,g,8315
40041,o,9161
40041,p,2378
40041,s,6962
40043,a,1645
40043,g,942
40043,o,964
40043,p,323
40043,s,896
40045,a,1430
40045,g,808
40045,o,901
40045,p,262
40045,s,726
40047,a,24610
40047,g,9208
40047,o,11300
40047,p,4589
40047,s,10282
40049,a,10704
40049,g,4687
40049,o,5395
40049,p,1898
40049,s,4898
40051,a,21801
40051,g,6997
40051,o,10233
40051,p,3557
40051,s,9643
40053,a,1594
40053,g,974
40053,o,922
40053,p,243
40053,s,751
40055,a,2779
40055,g,1088
40055,o,1122
40055,p,361
40055,s,923
40057,a,1073
40057,g,499
40057,o,574
40057,p,234
40057,s,481
40059,a,1353
40059,g,696
40059,o,685
40059,p,293
40059,s,627
40061,a,4772
40061,g,2239
40061,o,2518
40061,p,936
40061,s,2307
40063,a,5545
40063,g,2374
40063,o,2698
40063,p,780
40063,s,2308
40065,a,11351
40065,g,3357
40065,o,4642
40065,p,2030
40065,s,4876
40067,a,2371
40067,g,1227
40067,o,1338
40067,p,438
40067,s,1147
40069,a,4293
40069,g,1804
40069,o,2107
40069,p,763
40069,s,1871
40071,a,17775
40071,g,7832
40071,o,9303
40071,p,3353
40071,s,8551
40073,a,5884
40073,g,2235
40073,o,2847
40073,p,1106
40073,s,2829
40075,a,3556
40075,g,1702
40075,o,1945
40075,p,552
40075,s,1690
40077,a,4314
40077,g,1910
40077,o,2167
40077,p,667
40077,s,2097
40079,a,20106
40079,g,7496
40079,o,9953
40079,p,3425
40079,s,9009
40081,a,13223
40081,g,5124
40081,o,6990
40081,p,2260
40081,s,6430
40083,a,17557
40083,g,5119
40083,o,8143
40083,p,2818
40083,s,7479
40085,a,3614
40085,g,1583
40085,o,1880
40085,p,595
40085,s,1668
40087,a,13706
40087,g,4424
40087,o,6665
40087,p,2385
40087,s,6642
40089,a,12833
40089,g,5047
40089,o,6393
40089,p,2293
40089,s,6436
40091,a,6820
40091,g,4427
40091,o,4650
40091,p,1111
40091,s,3152
40093,a,2685
40093,g,1451
40093,o,1615
40093,p,517
40093,s,1289
40095,a,5609
40095,g,3083
40095,o,3224
40095,p,1054
40095,s,2682
40097,a,15950
40097,g,6365
40097,o,8248
40097,p,2937
40097,s,7593
40099,a,5055
40099,g,2338
40099,o,2779
40099,p,945
40099,s,2256
40101,a,29286
40101,g,10330
40101,o,13681
40101,p,4882
40101,s,12498
40103,a,4510
40103,g,1912
40103,o,2260
40103,p,792
40103,s,2062
40105,a,3888
40105,g,1890
40105,o,2200
40105,p,651
40105,s,1966
40107,a,4872
40107,g,2009
40107,o,2447
40107,p,802
40107,s,1964
40109,a,319866
40109,g,85646
40109,o,126969
40109,p,54992
40109,s,124122
40111,a,15841
40111,g,6247
40111,o,7834
40111,p,2638
40111,s,7257
40113,a,18275
40113,g,7198
40113,o,10409
40113,p,2882
40113,s,8681
40115,a,12581
40115,g,5461
40115,o,6055
40115,p,2213
40115,s,5573
40117,a,6134
40117,g,2709
40117,o,3586
40117,p,1081
40117,s,3049
40119,a,43369
40119,g,7959
40119,o,11079
40119,p,4503
40119,s,9949
40121,a,18481
40121,g,7965
40121,o,9320
40121,p,2880
40121,s,7241
40123,a,16363
40123,g,5520
40123,o,6747
40123,p,2541
40123,s,6112
40125,a,29180
40125,g,9768
40125,o,12697
40125,p,4754
40125,s,12603
40127,a,4118
40127,g,2347
40127,o,2419
40127,p,732
40127,s,1958
40129,a,1252
40129,g,646
40129,o,797
40129,p,242
40129,s,678
40131,a,35926
40131,g,11329
40131,o,16483
40131,p,5463
40131,s,17376
40133,a,9745
40133,g,4115
40133,o,4912
40133,p,1716
40133,s,4940
40135,a,16846
40135,g,6269
40135,o,8114
40135,p,2821
40135,s,8158
40137,a,17328
40137,g,7757
40137,o,9067
40137,p,2965
40137,s,7682
40139,a,9078
40139,g,2099
40139,o,3157
40139,p,1789
40139,s,4005
40141,a,3077
40141,g,1395
40141,o,1558
40141,p,489
40141,s,1497
40143,a,264844
40143,g,71795
40143,o,108422
40143,p,44378
40143,s,108309
40145,a,29799
40145,g,8837
40145,o,14242
40145,p,5128
40145,s,14137
40147,a,19293
40147,g,9026
40147,o,10473
40147,p,3241
40147,s,8721
40149,a,4485
40149,g,1983
40149,o,2183
40149,p,819
40149,s,2194
40151,a,4051
40151,g,1505
40151,o,1505
40151,p,500
40151,s,1147
40153,a,8973
40153,g,2840
40153,o,3707
40153,p,1501
40153,s,3446
41001,a,5402
41001,g,3508
41001,o,3976
41001,p,882
41001,s,2457
41003,a,44028
41003,g,10004
41003,o,16100
41003,p,3749
41003,s,11509
41005,a,151628
41005,g,49909
41005,o,83086
41005,p,21433
41005,s,68029
41007,a,14309
41007,g,6019
41007,o,9010
41007,p,2120
41007,s,5514
41009,a,19670
41009,g,6637
41009,o,11267
41009,p,2810
41009,s,9010
41011,a,22100
41011,g,13365
41011,o,15525
41011,p,3242
41011,s,8847
41013,a,7562
41013,g,4048
41013,o,4998
41013,p,1179
41013,s,3623
41015,a,6471
41015,g,6173
41015,o,6081
41015,p,842
41015,s,2774
41017,a,64994
41017,g,22684
41017,o,33247
41017,p,9860
41017,s,26560
41019,a,37667
41019,g,22145
41019,o,25285
41019,p,5738
41019,s,16543
41021,a,586
41021,g,417
41021,o,487
41021,p,96
41021,s,270
41023,a,2301
41023,g,1697
41023,o,1909
41023,p,348
41023,s,1088
41025,a,2530
41025,g,1379
41025,o,1789
41025,p,424
41025,s,1310
41027,a,9277
41027,g,2753
41027,o,4274
41027,p,1459
41027,s,4252
41029,a,77849
41029,g,35094
41029,o,44685
41029,p,12007
41029,s,32666
41031,a,8501
41031,g,3196
41031,o,4439
41031,p,1605
41031,s,3989
41033,a,27679
41033,g,18035
41033,o,19661
41033,p,4273
41033,s,12667
41035,a,25685
41035,g,11169
41035,o,14588
41035,p,3974
41035,s,11044
41037,a,2763
41037,g,1576
41037,o,1992
41037,p,365
41037,s,1205
41039,a,154969
41039,g,51764
41039,o,74114
41039,p,18319
41039,s,51684
41041,a,15280
41041,g,9780
41041,o,12856
41041,p,2287
41041,s,5786
41043,a,46271
41043,g,17661
41043,o,23844
41043,p,7691
41043,s,20534
41045,a,13072
41045,g,4668
41045,o,5546
41045,p,2322
41045,s,5657
41047,a,133533
41047,g,40033
41047,o,56698
41047,p,23693
41047,s,59432
41049,a,4254
41049,g,1423
41049,o,2242
41049,p,791
41049,s,2392
41051,a,367008
41051,g,76282
41051,o,134908
41051,p,45762
41051,s,103761
41053,a,31084
41053,g,11019
41053,o,14681
41053,p,4818
41053,s,13332
41055,a,602
41055,g,395
41055,o,414
41055,p,85
41055,s,237
41057,a,8468
41057,g,5197
41057,o,6460
41057,p,1384
41057,s,3670
41059,a,31546
41059,g,9591
41059,o,14014
41059,p,5617
41059,s,14431
41061,a,10057
41061,g,4221
41061,o,5534
41061,p,1613
41061,s,4155
41063,a,2132
41063,g,1603
41063,o,1915
41063,p,351
41063,s,947
41065,a,9245
41065,g,4397
41065,o,5551
41065,p,1617
41065,s,4171
41067,a,245987
41067,g,51552
41067,o,92425
41067,p,38172
41067,s,96563
41069,a,432
41069,g,385
41069,o,341
41069,p,68
41069,s,185
41071,a,42153
41071,g,12961
41071,o,18629
41071,p,6524
41071,s,18380
42001,a,42034
42001,g,15611
42001,o,20830
42001,p,5687
42001,s,17090
42003,a,517442
42003,g,205966
42003,o,255485
42003,p,63175
42003,s,180103
42005,a,26537
42005,g,12660
42005,o,15511
42005,p,3671
42005,s,10741
42007,a,66018
42007,g,31632
42007,o,37839
42007,p,8932
42007,s,26103
42009,a,18997
42009,g,9313
42009,o,10692
42009,p,2655
42009,s,8232
42011,a,173903
42011,g,59065
42011,o,78649
42011,p,25424
42011,s,72863
42013,a,50917
42013,g,22452
42013,o,26717
42013,p,7304
42013,s,19771
42015,a,23597
42015,g,10939
42015,o,13548
42015,p,3750
42015,s,10584
42017,a,255491
42017,g,89689
42017,o,134617
42017,p,34444
42017,s,110407
42019,a,75709
42019,g,27489
